dac_sector_category_id,dac_sector_category_name,dac_sector_code,dac_sector_name,transaction_type_id,transaction_type_name,fiscal_year,current_amount,constant_amount
5,Economic Growth,331,Trade Policy and Regulations,3,Disbursements,2012,206437801,222588837
5,Economic Growth,331,Trade Policy and Regulations,3,Disbursements,2013,181577295,192531898
5,Economic Growth,331,Trade Policy and Regulations,3,Disbursements,2014,101618766,105823237
5,Economic Growth,331,Trade Policy and Regulations,3,Disbursements,2015,115333763,118673120
5,Economic Growth,331,Trade Policy and Regulations,3,Disbursements,2016,108861039,110732552
5,Economic Growth,331,Trade Policy and Regulations,3,Disbursements,2017,125965322,125965322
5,Economic Growth,331,Trade Policy and Regulations,3,Disbursements,2018,223568061,220120470
5,Economic Growth,332,Tourism,2,Obligations,2001,5000,6774
5,Economic Growth,332,Tourism,2,Obligations,2002,540122,720056
5,Economic Growth,332,Tourism,2,Obligations,2003,1241665,1624267
5,Economic Growth,332,Tourism,2,Obligations,2004,638615,815202
5,Economic Growth,332,Tourism,2,Obligations,2005,440829,545593
5,Economic Growth,332,Tourism,2,Obligations,2006,809843,970729
5,Economic Growth,332,Tourism,2,Obligations,2007,973732,1136322
5,Economic Growth,332,Tourism,2,Obligations,2008,2568677,2936632
5,Economic Growth,332,Tourism,2,Obligations,2009,65424181,73935868
5,Economic Growth,332,Tourism,2,Obligations,2010,30651,34336
5,Economic Growth,332,Tourism,2,Obligations,2011,35649,39140
5,Economic Growth,332,Tourism,2,Obligations,2012,967685,1043393
5,Economic Growth,332,Tourism,2,Obligations,2013,1724441,1828477
5,Economic Growth,332,Tourism,2,Obligations,2014,200179,208462
5,Economic Growth,332,Tourism,2,Obligations,2015,-1400650,-1441204
5,Economic Growth,332,Tourism,2,Obligations,2016,244506,248710
5,Economic Growth,332,Tourism,2,Obligations,2017,252725,252725
5,Economic Growth,332,Tourism,2,Obligations,2018,64750,63752
5,Economic Growth,332,Tourism,3,Disbursements,2001,5000,6774
5,Economic Growth,332,Tourism,3,Disbursements,2002,540122,720056
5,Economic Growth,332,Tourism,3,Disbursements,2003,926260,1211674
5,Economic Growth,332,Tourism,3,Disbursements,2004,656944,838599
5,Economic Growth,332,Tourism,3,Disbursements,2005,436449,540174
5,Economic Growth,332,Tourism,3,Disbursements,2006,279716,335284
5,Economic Growth,332,Tourism,3,Disbursements,2007,372588,434800
5,Economic Growth,332,Tourism,3,Disbursements,2008,643019,735129
5,Economic Growth,332,Tourism,3,Disbursements,2009,372367,420813
5,Economic Growth,332,Tourism,3,Disbursements,2010,3782688,4237525
5,Economic Growth,332,Tourism,3,Disbursements,2011,5479852,6016497
5,Economic Growth,332,Tourism,3,Disbursements,2012,5097540,5496355
5,Economic Growth,332,Tourism,3,Disbursements,2013,14372433,15239527
5,Economic Growth,332,Tourism,3,Disbursements,2014,32400930,33741514
5,Economic Growth,332,Tourism,3,Disbursements,2015,7715139,7938521
5,Economic Growth,332,Tourism,3,Disbursements,2016,477519,485728
5,Economic Growth,332,Tourism,3,Disbursements,2017,471871,471871
5,Economic Growth,332,Tourism,3,Disbursements,2018,102920,101333
6,Agriculture,310,Agriculture,2,Obligations,2001,281848920,381823866
6,Agriculture,310,Agriculture,2,Obligations,2002,488182505,650814014
6,Agriculture,310,Agriculture,2,Obligations,2003,682062883,892232042
6,Agriculture,310,Agriculture,2,Obligations,2004,541811691,691631518
6,Agriculture,310,Agriculture,2,Obligations,2005,618515591,765507025
6,Agriculture,310,Agriculture,2,Obligations,2006,556233119,666736373
6,Agriculture,310,Agriculture,2,Obligations,2007,1047168346,1222020796
6,Agriculture,310,Agriculture,2,Obligations,2008,1421988066,1625684071
6,Agriculture,310,Agriculture,2,Obligations,2009,1003208810,1133726278
6,Agriculture,310,Agriculture,2,Obligations,2010,1650585965,1849055512
6,Agriculture,310,Agriculture,2,Obligations,2011,1351239119,1483566800
6,Agriculture,310,Agriculture,2,Obligations,2012,1485472186,1601690776
6,Agriculture,310,Agriculture,2,Obligations,2013,1269474809,1346062551
6,Agriculture,310,Agriculture,2,Obligations,2014,1299720018,1353495717
6,Agriculture,310,Agriculture,2,Obligations,2015,1570311339,1615777888
6,Agriculture,310,Agriculture,2,Obligations,2016,1218461644,1239409120
6,Agriculture,310,Agriculture,2,Obligations,2017,1184701429,1184701429
6,Agriculture,310,Agriculture,2,Obligations,2018,456568906,449528225
6,Agriculture,310,Agriculture,3,Disbursements,2001,298204974,403981583
6,Agriculture,310,Agriculture,3,Disbursements,2002,551033742,734603306
6,Agriculture,310,Agriculture,3,Disbursements,2003,597910561,782149225
6,Agriculture,310,Agriculture,3,Disbursements,2004,431410194,550702205
6,Agriculture,310,Agriculture,3,Disbursements,2005,474270924,586982326
6,Agriculture,310,Agriculture,3,Disbursements,2006,465885521,558439996
6,Agriculture,310,Agriculture,3,Disbursements,2007,457053252,533370390
6,Agriculture,310,Agriculture,3,Disbursements,2008,734231811,839408554
6,Agriculture,310,Agriculture,3,Disbursements,2009,1018520964,1151030537
6,Agriculture,310,Agriculture,3,Disbursements,2010,1381351220,1547447462
6,Agriculture,310,Agriculture,3,Disbursements,2011,1664873887,1827916028
6,Agriculture,310,Agriculture,3,Disbursements,2012,1469809458,1584802653
6,Agriculture,310,Agriculture,3,Disbursements,2013,1506913092,1597825565
6,Agriculture,310,Agriculture,3,Disbursements,2014,1347285714,1403029440
6,Agriculture,310,Agriculture,3,Disbursements,2015,1599786479,1646106400
6,Agriculture,310,Agriculture,3,Disbursements,2016,1381924119,1405681753
6,Agriculture,310,Agriculture,3,Disbursements,2017,1307555686,1307555686
6,Agriculture,310,Agriculture,3,Disbursements,2018,750082145,738515287
7,Other,410,General Environmental Protection,2,Obligations,2001,306463170,415169079
7,Other,410,General Environmental Protection,2,Obligations,2002,417550597,556652044
7,Other,410,General Environmental Protection,2,Obligations,2003,463764667,606667969
7,Other,410,General Environmental Protection,2,Obligations,2004,612487161,781849927
7,Other,410,General Environmental Protection,2,Obligations,2005,531160307,657391612
7,Other,410,General Environmental Protection,2,Obligations,2006,443387691,531472650
7,Other,410,General Environmental Protection,2,Obligations,2007,290432003,338927328
7,Other,410,General Environmental Protection,2,Obligations,2008,382079215,436811027
7,Other,410,General Environmental Protection,2,Obligations,2009,396404793,447977076
7,Other,410,General Environmental Protection,2,Obligations,2010,991937739,1111210171
7,Other,410,General Environmental Protection,2,Obligations,2011,1013630508,1112896006
7,Other,410,General Environmental Protection,2,Obligations,2012,1062044963,1145135981
7,Other,410,General Environmental Protection,2,Obligations,2013,1171848806,1242546757
7,Other,410,General Environmental Protection,2,Obligations,2014,1222363797,1272938919
7,Other,410,General Environmental Protection,2,Obligations,2015,1265220744,1301853732
7,Other,410,General Environmental Protection,2,Obligations,2016,1772077535,1802542626
7,Other,410,General Environmental Protection,2,Obligations,2017,1366568462,1366568462
7,Other,410,General Environmental Protection,2,Obligations,2018,396620128,390503927
7,Other,410,General Environmental Protection,3,Disbursements,2001,266855325,361511877
7,Other,410,General Environmental Protection,3,Disbursements,2002,381824435,509024171
7,Other,410,General Environmental Protection,3,Disbursements,2003,494999425,647527342
7,Other,410,General Environmental Protection,3,Disbursements,2004,622274500,794343628
7,Other,410,General Environmental Protection,3,Disbursements,2005,520795290,644563326
7,Other,410,General Environmental Protection,3,Disbursements,2006,436839374,523623415
7,Other,410,General Environmental Protection,3,Disbursements,2007,366500606,427697592
7,Other,410,General Environmental Protection,3,Disbursements,2008,311234376,355817841
7,Other,410,General Environmental Protection,3,Disbursements,2009,378515807,427760722
7,Other,410,General Environmental Protection,3,Disbursements,2010,897509190,1005427357
7,Other,410,General Environmental Protection,3,Disbursements,2011,786141007,863128300
7,Other,410,General Environmental Protection,3,Disbursements,2012,774213552,834785559
7,Other,410,General Environmental Protection,3,Disbursements,2013,1116837776,1184216920
7,Other,410,General Environmental Protection,3,Disbursements,2014,1195205538,1244656978
7,Other,410,General Environmental Protection,3,Disbursements,2015,1237480394,1273310200
7,Other,410,General Environmental Protection,3,Disbursements,2016,1666905782,1695562756
7,Other,410,General Environmental Protection,3,Disbursements,2017,1365847749,1365847749
7,Other,410,General Environmental Protection,3,Disbursements,2018,504810239,497025671
7,Other,430,Other Multisector,2,Obligations,2001,672448895,910973988
7,Other,430,Other Multisector,2,Obligations,2002,955355396,1273619377
7,Other,430,Other Multisector,2,Obligations,2003,667891999,873694580
7,Other,430,Other Multisector,2,Obligations,2004,618360848,789347771
7,Other,430,Other Multisector,2,Obligations,2005,794185770,982925573
7,Other,430,Other Multisector,2,Obligations,2006,980316842,1175070074
7,Other,430,Other Multisector,2,Obligations,2007,1031961375,1204274615
7,Other,430,Other Multisector,2,Obligations,2008,1162976505,1329569805
7,Other,430,Other Multisector,2,Obligations,2009,1372969960,1551593367
7,Other,430,Other Multisector,2,Obligations,2010,456654545,511563544
7,Other,430,Other Multisector,2,Obligations,2011,143811983,157895586
7,Other,430,Other Multisector,2,Obligations,2012,176285496,190077501
7,Other,430,Other Multisector,2,Obligations,2013,824344985,874077934
7,Other,430,Other Multisector,2,Obligations,2014,717842210,747542810
7,Other,430,Other Multisector,2,Obligations,2015,362359691,372851380
7,Other,430,Other Multisector,2,Obligations,2016,138677788,141061894
7,Other,430,Other Multisector,2,Obligations,2017,427626103,427626103
7,Other,430,Other Multisector,2,Obligations,2018,29705851,29247760
7,Other,430,Other Multisector,3,Disbursements,2001,846428869,1146666583
7,Other,430,Other Multisector,3,Disbursements,2002,1020751181,1360800888
7,Other,430,Other Multisector,3,Disbursements,2003,682231907,892453169
7,Other,430,Other Multisector,3,Disbursements,2004,661441080,844340414
7,Other,430,Other Multisector,3,Disbursements,2005,613287571,759036536
7,Other,430,Other Multisector,3,Disbursements,2006,770176616,923182634
7,Other,430,Other Multisector,3,Disbursements,2007,930643992,1086039597
7,Other,430,Other Multisector,3,Disbursements,2008,1463930332,1673634451
7,Other,430,Other Multisector,3,Disbursements,2009,1136870695,1284777569
7,Other,430,Other Multisector,3,Disbursements,2010,345075107,386567595
7,Other,430,Other Multisector,3,Disbursements,2011,166026470,182285562
7,Other,430,Other Multisector,3,Disbursements,2012,147410722,158943655
7,Other,430,Other Multisector,3,Disbursements,2013,398329364,422360689
7,Other,430,Other Multisector,3,Disbursements,2014,454721647,473535686
7,Other,430,Other Multisector,3,Disbursements,2015,249014727,256224653
7,Other,430,Other Multisector,3,Disbursements,2016,405594090,412566949
7,Other,430,Other Multisector,3,Disbursements,2017,397837286,397837286
7,Other,430,Other Multisector,3,Disbursements,2018,94427578,92971419
7,Other,510,General Budget Support,2,Obligations,2001,922878000,1250233071
7,Other,510,General Budget Support,2,Obligations,2002,350919195,467823264
7,Other,510,General Budget Support,2,Obligations,2003,318010000,416000813
7,Other,510,General Budget Support,2,Obligations,2004,317733330,405591818
7,Other,510,General Budget Support,2,Obligations,2005,333887178,413236119
7,Other,510,General Budget Support,2,Obligations,2006,44949771,53879653
7,Other,510,General Budget Support,2,Obligations,2007,90639782,105774491
7,Other,510,General Budget Support,2,Obligations,2008,178479790,204046547
7,Other,510,General Budget Support,2,Obligations,2009,401269388,453474535
7,Other,510,General Budget Support,2,Obligations,2010,336229748,376658642
7,Other,510,General Budget Support,2,Obligations,2011,475162272,521695215
7,Other,510,General Budget Support,2,Obligations,2012,365477477,394071270
7,Other,510,General Budget Support,2,Obligations,2013,743118960,787951527
7,Other,510,General Budget Support,2,Obligations,2014,258432073,269124664
7,Other,510,General Budget Support,2,Obligations,2015,532001546,547405038
7,Other,510,General Budget Support,2,Obligations,2016,352992999,359061559
7,Other,510,General Budget Support,2,Obligations,2017,105679044,105679044
7,Other,510,General Budget Support,2,Obligations,2018,143890370,141671463
7,Other,510,General Budget Support,3,Disbursements,2001,922878000,1250233071
7,Other,510,General Budget Support,3,Disbursements,2002,151010867,201318131
7,Other,510,General Budget Support,3,Disbursements,2003,517918328,677508397
7,Other,510,General Budget Support,3,Disbursements,2004,317733330,405591818
7,Other,510,General Budget Support,3,Disbursements,2005,333887178,413236119
7,Other,510,General Budget Support,3,Disbursements,2006,44949771,53879653
7,Other,510,General Budget Support,3,Disbursements,2007,90639782,105774491
7,Other,510,General Budget Support,3,Disbursements,2008,178479790,204046547
7,Other,510,General Budget Support,3,Disbursements,2009,401269388,453474535
7,Other,510,General Budget Support,3,Disbursements,2010,229969565,257621534
7,Other,510,General Budget Support,3,Disbursements,2011,383726252,421304806
7,Other,510,General Budget Support,3,Disbursements,2012,364347257,392852621
7,Other,510,General Budget Support,3,Disbursements,2013,732880092,777094944
7,Other,510,General Budget Support,3,Disbursements,2014,248103474,258368722
7,Other,510,General Budget Support,3,Disbursements,2015,530492063,545851847
7,Other,510,General Budget Support,3,Disbursements,2016,335943598,341719046
7,Other,510,General Budget Support,3,Disbursements,2017,80030553,80030553
7,Other,510,General Budget Support,3,Disbursements,2018,82712282,81436791
7,Other,600,Action Relating To Debt,2,Obligations,2003,187351336,245081311
7,Other,600,Action Relating To Debt,2,Obligations,2004,200000000,255303287
7,Other,600,Action Relating To Debt,2,Obligations,2010,154882499,173505861
7,Other,600,Action Relating To Debt,3,Disbursements,2001,5000000,6773556
7,Other,600,Action Relating To Debt,3,Disbursements,2003,187351336,245081311
7,Other,600,Action Relating To Debt,3,Disbursements,2004,200000000,255303287
7,Other,600,Action Relating To Debt,3,Disbursements,2010,144451634,161820769
7,Other,998,Unallocated/ Unspecified,2,Obligations,2001,1141465983,1546356637
7,Other,998,Unallocated/ Unspecified,2,Obligations,2002,1171589113,1561888470
7,Other,998,Unallocated/ Unspecified,2,Obligations,2003,234932418,307323910
7,Other,998,Unallocated/ Unspecified,2,Obligations,2004,2417587453,3086090118
7,Other,998,Unallocated/ Unspecified,2,Obligations,2005,1261194708,1560920095
7,Other,998,Unallocated/ Unspecified,2,Obligations,2006,1124509920,1347909060
7,Other,998,Unallocated/ Unspecified,2,Obligations,2007,1468776318,1714027382
7,Other,998,Unallocated/ Unspecified,2,Obligations,2008,1218863122,1393462028
7,Other,998,Unallocated/ Unspecified,2,Obligations,2009,1634298922,1846921211
7,Other,998,Unallocated/ Unspecified,2,Obligations,2010,1802588268,2019334855
7,Other,998,Unallocated/ Unspecified,2,Obligations,2011,1723425211,1892201332
7,Other,998,Unallocated/ Unspecified,2,Obligations,2012,2388501564,2575370307
7,Other,998,Unallocated/ Unspecified,2,Obligations,2013,2074844024,2200019922
7,Other,998,Unallocated/ Unspecified,2,Obligations,2014,2297521557,2392581195
7,Other,998,Unallocated/ Unspecified,2,Obligations,2015,2103304448,2164203184
7,Other,998,Unallocated/ Unspecified,2,Obligations,2016,1897533916,1930155786
7,Other,998,Unallocated/ Unspecified,2,Obligations,2017,1698646679,1698646679
7,Other,998,Unallocated/ Unspecified,2,Obligations,2018,1358623000,1337671940
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2001,1141465983,1546356637
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2002,1171589113,1561888470
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2003,234932418,307323910
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2004,2417296203,3085718332
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2005,1259654378,1559013702
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2006,1125271101,1348821458
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2007,1468974572,1714258738
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2008,1219019358,1393640643
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2009,1634570525,1847228150
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2010,1802671572,2019428176
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2011,1723459328,1892238790
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2012,2511279581,2707754084
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2013,2075170911,2200366530
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2014,2355890957,2453365621
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2015,2103304448,2164203184
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2016,1890233527,1922729892
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2017,1698676620,1698676620
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2018,1358658000,1337706400
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2001,1471301703,1993188681
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2002,729591781,972645606
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2003,1023693062,1339131306
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2004,961992410,1227999147
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2005,613318931,759075376
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2006,725782091,869968533
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2007,516578332,602834744
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2008,556462420,636174189
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2009,608874483,688089059
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2010,592146449,663347247
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2011,649178304,712752739
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2012,590180756,636354616
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2013,454602717,482029027
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2014,380261858,395995125
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2015,781939052,804579210
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2016,524135478,533146268
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2017,445171413,445171413
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2018,452921500,445937091
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2001,614256839,832140549
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2002,605580079,807321053
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2003,988840133,1293538892
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2004,956333676,1220775684
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2005,630266890,780051052
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2006,693280984,831010634
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2007,520083090,606924723
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2008,544211119,622167914
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2009,558043857,630645382
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2010,560534456,627934156
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2011,643359168,706363729
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2012,589616385,635746070
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2013,416895805,442047255
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2014,415544083,432737159
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2015,706555174,727012661
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2016,530883424,540010228
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2017,668515082,668515082
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2018,561900575,553235609
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2001,203844810,276150828
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2002,307676134,410174357
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2003,193278936,252835432
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2004,103267349,131822467
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2005,130195044,161136147
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2006,66618496,79853162
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2007,196862786,229734237
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2008,4429434,5063937
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2009,-1000303,-1130444
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2010,1593878,1785529
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2011,-5566,-6110
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2001,235945804,319638400
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2002,259510258,345962654
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2003,198971696,260282346
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2004,172001555,219562812
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2005,102657137,127053808
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2006,83380238,99944853
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2007,131660732,153644975
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2008,110928077,126818229
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2009,42291900,47794076
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2010,2631130,2947502
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2011,29,31
9,Humanitarian,720,Emergency Response,2,Obligations,2001,1815686440,2459730589
9,Humanitarian,720,Emergency Response,2,Obligations,2002,2250919361,3000783218
9,Humanitarian,720,Emergency Response,2,Obligations,2003,3605215484,4716117650
9,Humanitarian,720,Emergency Response,2,Obligations,2004,2375552342,3032431621
9,Humanitarian,720,Emergency Response,2,Obligations,2005,3450853637,4270955784
9,Humanitarian,720,Emergency Response,2,Obligations,2006,3018941967,3618695720
9,Humanitarian,720,Emergency Response,2,Obligations,2007,2939820400,3430701183
9,Humanitarian,720,Emergency Response,2,Obligations,2008,4369719017,4995669672
9,Humanitarian,720,Emergency Response,2,Obligations,2009,4634761749,5237744285
9,Humanitarian,720,Emergency Response,2,Obligations,2010,5333873447,5975228345
9,Humanitarian,720,Emergency Response,2,Obligations,2011,4338108320,4762942017
9,Humanitarian,720,Emergency Response,2,Obligations,2012,4182570442,4509801416
9,Humanitarian,720,Emergency Response,2,Obligations,2013,4795860858,5085196433
9,Humanitarian,720,Emergency Response,2,Obligations,2014,6076889103,6328319521
9,Humanitarian,720,Emergency Response,2,Obligations,2015,6800210418,6997102646
9,Humanitarian,720,Emergency Response,2,Obligations,2016,6778922307,6895463669
9,Humanitarian,720,Emergency Response,2,Obligations,2017,8315864714,8315864714
9,Humanitarian,720,Emergency Response,2,Obligations,2018,1968419897,1938065275
9,Humanitarian,720,Emergency Response,3,Disbursements,2001,1412107670,1912997952
9,Humanitarian,720,Emergency Response,3,Disbursements,2002,2462247664,3282512786
9,Humanitarian,720,Emergency Response,3,Disbursements,2003,3385979874,4429327308
9,Humanitarian,720,Emergency Response,3,Disbursements,2004,2369592825,3024824171
9,Humanitarian,720,Emergency Response,3,Disbursements,2005,3472636137,4297914905
9,Humanitarian,720,Emergency Response,3,Disbursements,2006,3132541403,3754863196
9,Humanitarian,720,Emergency Response,3,Disbursements,2007,2970549988,3466561891
9,Humanitarian,720,Emergency Response,3,Disbursements,2008,3946843513,4512218396
9,Humanitarian,720,Emergency Response,3,Disbursements,2009,4364864621,4932733544
9,Humanitarian,720,Emergency Response,3,Disbursements,2010,4552072440,5099422111
9,Humanitarian,720,Emergency Response,3,Disbursements,2011,4582628220,5031407896
9,Humanitarian,720,Emergency Response,3,Disbursements,2012,3979160225,4290477036
9,Humanitarian,720,Emergency Response,3,Disbursements,2013,4212735518,4466890976
9,Humanitarian,720,Emergency Response,3,Disbursements,2014,5732458367,5969638021
9,Humanitarian,720,Emergency Response,3,Disbursements,2015,6351263971,6535157462
9,Humanitarian,720,Emergency Response,3,Disbursements,2016,6256692144,6364255458
9,Humanitarian,720,Emergency Response,3,Disbursements,2017,6689684882,6689684882
9,Humanitarian,720,Emergency Response,3,Disbursements,2018,3705449884,3648308894
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2001,68389993,92648683
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2002,73104941,97458876
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2003,1109867764,1451859660
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2004,42551007,54317064
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2005,376331381,465767270
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2006,253606244,303988564
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2007,251253637,293207082
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2008,105973997,121154488
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2009,58797902,66447508
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2010,60985580,68318600
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2011,3616741,3970930
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2012,-913796,-985289
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2013,2448262,2595969
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2014,3856172,4015723
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2015,48711,50120
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2016,5848361,5948906
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2018,-163088,-160573
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2001,253330641,343189829
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2002,161125740,214802630
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2003,98521191,128879267
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2004,425394145,543022621
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2005,201562220,249463888
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2006,209503785,251124546
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2007,251699586,293727483
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2008,212834456,243322430
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2009,128233815,144917032
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2010,91659223,102680496
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2011,85512902,93887232
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2012,22922,24715
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2013,1594959,1691183
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2014,6529361,6799514
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2015,860864,885788
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2016,5690342,5788171
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2017,443,443
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2018,0,0
